Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
686,2621.44,391.7419,391.7419,391.7419,25,1,800,0.3557192,0.6710057
687,2625.12,391.7528,391.7528,391.7528,25,1,800,0.3735844,0.8391884
688,2628.941,391.7636,391.7636,391.7636,25,1,800,0.4400881,0.9273388
689,2632.612,391.7745,391.7745,391.7745,25,1,800,0.3733149,0.8940039
690,2636.313,391.7854,391.7854,391.7854,25,1,800,0.2178685,1.509013
691,2640.001,391.7963,391.7963,391.7963,25,1,800,0.3561787,0.5596603
692,2643.698,391.8072,391.8072,391.8072,25,1,800,0.3826524,0.6318046
693,2647.36,391.8181,391.8181,391.8181,25,1,800,0.3622346,0.834947
694,2651.054,391.8289,391.8289,391.8289,25,1,800,0.4828363,0.7580354
695,2654.723,391.8398,391.8398,391.8398,25,1,800,0.4342071,0.8504418
696,2658.403,391.8507,391.8507,391.8507,25,1,800,0.39619,0.9988185
697,2662.104,391.8616,391.8616,391.8616,25,1,800,0.3620577,1.046773
698,2665.796,391.8724,391.8724,391.8724,25,1,800,0.4006692,0.9423354
699,2669.456,391.8833,391.8833,391.8833,25,1,800,0.4224641,0.8765022
700,2673.163,391.8942,391.8942,391.8942,25,1,800,0.3946481,0.796995
701,2676.87,391.9051,391.9051,391.9051,25,1,800,0.4380677,0.8868986
702,2680.572,391.9159,391.9159,391.9159,25,1,800,0.4127649,0.9377752
703,2684.214,391.9268,391.9268,391.9268,25,1,800,0.3597092,0.8758483
704,2687.883,391.9377,391.9377,391.9377,25,1,800,0.4480828,0.8464743
705,2691.572,391.9485,391.9485,391.9485,25,1,800,0.3311807,0.9584056
706,2695.239,391.9594,391.9594,391.9594,25,1,800,0.3571328,0.7079546
707,2698.958,391.9703,391.9703,391.9703,25,1,800,0.4158076,1.046661
708,2702.671,391.9811,391.9811,391.9811,25,1,800,0.3951307,0.3916034
709,2706.353,391.992,391.992,391.992,25,1,800,0.4144693,0.6048548
710,2710.037,392.0029,392.0029,392.0029,25,1,800,0.2932787,1.000881
711,2713.712,392.0137,392.0137,392.0137,25,1,800,0.423414,0.7448947
712,2717.387,392.0246,392.0246,392.0246,25,1,800,0.4539163,0.9824852
713,2721.108,392.0354,392.0354,392.0354,25,1,800,0.2667272,0.8549933
714,2724.876,392.0463,392.0463,392.0463,25,1,800,0.4285301,0.5268592
715,2728.618,392.0571,392.0571,392.0571,25,1,800,0.4225837,1.036629
716,2732.317,392.068,392.068,392.068,25,1,800,0.4134195,0.4271715
717,2735.992,392.0789,392.0789,392.0789,25,1,800,0.4336104,0.2753732
718,2739.661,392.0897,392.0897,392.0897,25,1,800,0.4350806,0.4278474
719,2743.357,392.1006,392.1006,392.1006,25,1,800,0.312633,1.033702
720,2747.028,392.1114,392.1114,392.1114,25,1,800,0.4303283,0.6405398
